race_id,sidecar_path,csv_path,csv_exists,runner_count,status,weather_present,track_condition_present,both_weather_track_present,weather,track_condition,metadata_is_leakage_safe,weather_track_metadata_is_leakage_safe,weather_track_metadata_source,weather_track_metadata_source_url,metadata_captured_at,race_date,race_time,rejected_reasons
Race 14 - LADBROKES-Q1-LAKESIDE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T173835+1000_daemon_autopilot/eligible_inputs/source_0009/Race 14 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T173835+1000_daemon_autopilot/eligible_inputs/source_0009/Race 14 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-10/14/rosewood-veterinary-service?trial=false,2026-06-10T07:40:13Z,2026-06-10,7:02 PM,weather_track_metadata_is_leakage_safe_not_true
Race 2 - MEADOWS - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T173835+1000_daemon_autopilot/eligible_inputs/source_0010/Race 2 - MEADOWS - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T173835+1000_daemon_autopilot/eligible_inputs/source_0010/Race 2 - MEADOWS - 2026-06-10.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/meadows/2026-06-10/2/home-of-the-phoenix?trial=false,2026-06-10T07:40:28Z,2026-06-10,7:18 PM,weather_track_metadata_is_leakage_safe_not_true
Race 2 - ROCKHAMPTON - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T173835+1000_daemon_autopilot/eligible_inputs/source_0011/Race 2 - ROCKHAMPTON - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T173835+1000_daemon_autopilot/eligible_inputs/source_0011/Race 2 - ROCKHAMPTON - 2026-06-10.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/rockhampton/2026-06-10/2/bonus-back-tokens-with-betdeluxe?trial=false,2026-06-10T07:40:25Z,2026-06-10,7:15 PM,weather_track_metadata_is_leakage_safe_not_true
Race 3 - BAL - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T173835+1000_daemon_autopilot/eligible_inputs/source_0012/Race 3 - BAL - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T173835+1000_daemon_autopilot/eligible_inputs/source_0012/Race 3 - BAL - 2026-06-10.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ballarat/2026-06-10/3/southern-sheetmetal?trial=false,2026-06-10T07:40:19Z,2026-06-10,7:08 PM,weather_track_metadata_is_leakage_safe_not_true
Race 1 - MEADOWS - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0001/Race 1 - MEADOWS - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0001/Race 1 - MEADOWS - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/meadows/2026-06-10/1/city-view-bistro?trial=false,2026-06-10T07:55:24Z,2026-06-10,6:57 PM,weather_track_metadata_is_leakage_safe_not_true
Race 1 - ROCKHAMPTON - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0002/Race 1 - ROCKHAMPTON - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0002/Race 1 - ROCKHAMPTON - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/rockhampton/2026-06-10/1/betdeluxe-tokens?trial=false,2026-06-10T07:55:22Z,2026-06-10,6:54 PM,weather_track_metadata_is_leakage_safe_not_true
Race 1 - TAREE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0003/Race 1 - TAREE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0003/Race 1 - TAREE - 2026-06-10.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/taree/2026-06-10/1/mcgrath-meats-maiden?trial=false,2026-06-10T07:55:19Z,2026-06-10,6:51 PM,weather_track_metadata_is_leakage_safe_not_true
Race 11 - GUNNEDAH - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0004/Race 11 - GUNNEDAH - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0004/Race 11 - GUNNEDAH - 2026-06-10.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/gunnedah/2026-06-10/11/tg-carter-s-pharmacy-gunnedah-6-15?trial=false,2026-06-10T07:55:08Z,2026-06-10,6:25 PM,weather_track_metadata_is_leakage_safe_not_true
Race 11 - LADBROKES-Q1-LAKESIDE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0005/Race 11 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0005/Race 11 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-10/11/garrards-horse-and-hound-5th-grade-h?trial=false,2026-06-10T07:55:02Z,2026-06-10,6:14 PM,weather_track_metadata_is_leakage_safe_not_true
Race 12 - LADBROKES-Q1-LAKESIDE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0006/Race 12 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0006/Race 12 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-10/12/greyhound-state-of-origin-25-june-5th-grade-h?trial=false,2026-06-10T07:55:10Z,2026-06-10,6:32 PM,weather_track_metadata_is_leakage_safe_not_true
Race 13 - LADBROKES-Q1-LAKESIDE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0007/Race 13 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0007/Race 13 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-10/13/ladbrokes-big-bets-copy-now-5th-grade-h?trial=false,2026-06-10T07:55:16Z,2026-06-10,6:47 PM,weather_track_metadata_is_leakage_safe_not_true
Race 14 - LADBROKES-Q1-LAKESIDE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0008/Race 14 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0008/Race 14 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-10/14/rosewood-veterinary-service?trial=false,2026-06-10T07:55:28Z,2026-06-10,7:02 PM,weather_track_metadata_is_leakage_safe_not_true
Race 2 - MEADOWS - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0009/Race 2 - MEADOWS - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0009/Race 2 - MEADOWS - 2026-06-10.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/meadows/2026-06-10/2/home-of-the-phoenix?trial=false,2026-06-10T07:55:43Z,2026-06-10,7:18 PM,weather_track_metadata_is_leakage_safe_not_true
Race 2 - ROCKHAMPTON - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0010/Race 2 - ROCKHAMPTON - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0010/Race 2 - ROCKHAMPTON - 2026-06-10.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/rockhampton/2026-06-10/2/bonus-back-tokens-with-betdeluxe?trial=false,2026-06-10T07:55:40Z,2026-06-10,7:15 PM,weather_track_metadata_is_leakage_safe_not_true
Race 3 - BAL - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0011/Race 3 - BAL - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T175349+1000_daemon_autopilot/eligible_inputs/source_0011/Race 3 - BAL - 2026-06-10.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ballarat/2026-06-10/3/southern-sheetmetal?trial=false,2026-06-10T07:55:36Z,2026-06-10,7:08 PM,weather_track_metadata_is_leakage_safe_not_true
Race 1 - ROCKHAMPTON - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0001/Race 1 - ROCKHAMPTON - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0001/Race 1 - ROCKHAMPTON - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/rockhampton/2026-06-10/1/betdeluxe-tokens?trial=false,2026-06-10T08:11:15Z,2026-06-10,6:54 PM,weather_track_metadata_is_leakage_safe_not_true
Race 1 - TAREE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0002/Race 1 - TAREE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0002/Race 1 - TAREE - 2026-06-10.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/taree/2026-06-10/1/mcgrath-meats-maiden?trial=false,2026-06-10T08:11:13Z,2026-06-10,6:51 PM,weather_track_metadata_is_leakage_safe_not_true
Race 12 - LADBROKES-Q1-LAKESIDE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0003/Race 12 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0003/Race 12 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-10/12/greyhound-state-of-origin-25-june-5th-grade-h?trial=false,2026-06-10T08:11:06Z,2026-06-10,6:32 PM,weather_track_metadata_is_leakage_safe_not_true
Race 13 - LADBROKES-Q1-LAKESIDE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0004/Race 13 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0004/Race 13 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-10/13/ladbrokes-big-bets-copy-now-5th-grade-h?trial=false,2026-06-10T08:11:10Z,2026-06-10,6:47 PM,weather_track_metadata_is_leakage_safe_not_true
Race 14 - LADBROKES-Q1-LAKESIDE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0005/Race 14 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0005/Race 14 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-10/14/rosewood-veterinary-service?trial=false,2026-06-10T08:11:21Z,2026-06-10,7:02 PM,weather_track_metadata_is_leakage_safe_not_true
Race 2 - MEADOWS - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0006/Race 2 - MEADOWS - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0006/Race 2 - MEADOWS - 2026-06-10.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/meadows/2026-06-10/2/home-of-the-phoenix?trial=false,2026-06-10T08:11:38Z,2026-06-10,7:18 PM,weather_track_metadata_is_leakage_safe_not_true
Race 2 - ROCKHAMPTON - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0007/Race 2 - ROCKHAMPTON - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0007/Race 2 - ROCKHAMPTON - 2026-06-10.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/rockhampton/2026-06-10/2/bonus-back-tokens-with-betdeluxe?trial=false,2026-06-10T08:11:34Z,2026-06-10,7:15 PM,weather_track_metadata_is_leakage_safe_not_true
Race 3 - BAL - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0008/Race 3 - BAL - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0008/Race 3 - BAL - 2026-06-10.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ballarat/2026-06-10/3/southern-sheetmetal?trial=false,2026-06-10T08:11:28Z,2026-06-10,7:08 PM,weather_track_metadata_is_leakage_safe_not_true
Race 3 - ROCKHAMPTON - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0009/Race 3 - ROCKHAMPTON - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0009/Race 3 - ROCKHAMPTON - 2026-06-10.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/rockhampton/2026-06-10/3/reggie-s-podcast?trial=false,2026-06-10T08:11:48Z,2026-06-10,7:35 PM,weather_track_metadata_is_leakage_safe_not_true
Race 3 - TAREE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0010/Race 3 - TAREE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0010/Race 3 - TAREE - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/taree/2026-06-10/3/the-lids-fly-hosted-pots?trial=false,2026-06-10T08:11:46Z,2026-06-10,7:32 PM,weather_track_metadata_is_leakage_safe_not_true
Race 4 - BAL - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0011/Race 4 - BAL - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T180949+1000_daemon_autopilot/eligible_inputs/source_0011/Race 4 - BAL - 2026-06-10.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ballarat/2026-06-10/4/sportsbet-ht1?trial=false,2026-06-10T08:11:43Z,2026-06-10,7:28 PM,weather_track_metadata_is_leakage_safe_not_true
Race 1 - ROCKHAMPTON - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T182549+1000_daemon_autopilot/eligible_inputs/source_0001/Race 1 - ROCKHAMPTON - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T182549+1000_daemon_autopilot/eligible_inputs/source_0001/Race 1 - ROCKHAMPTON - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/rockhampton/2026-06-10/1/betdeluxe-tokens?trial=false,2026-06-10T08:27:07Z,2026-06-10,6:54 PM,weather_track_metadata_is_leakage_safe_not_true
Race 1 - TAREE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T182549+1000_daemon_autopilot/eligible_inputs/source_0002/Race 1 - TAREE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T182549+1000_daemon_autopilot/eligible_inputs/source_0002/Race 1 - TAREE - 2026-06-10.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/taree/2026-06-10/1/mcgrath-meats-maiden?trial=false,2026-06-10T08:27:05Z,2026-06-10,6:51 PM,weather_track_metadata_is_leakage_safe_not_true
Race 13 - LADBROKES-Q1-LAKESIDE - 2026-06-10,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T182549+1000_daemon_autopilot/eligible_inputs/source_0003/Race 13 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260610T182549+1000_daemon_autopilot/eligible_inputs/source_0003/Race 13 - LADBROKES-Q1-LAKESIDE - 2026-06-10.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-10/13/ladbrokes-big-bets-copy-now-5th-grade-h?trial=false,2026-06-10T08:27:01Z,2026-06-10,6:47 PM,weather_track_metadata_is_leakage_safe_not_true
