race_id,race_date,venue,grade,distance,c,winners,udist,minp,maxp,status,reason
RICH_2025-07-23_8,2025-07-23,RICH,5,520,4,0,3,4,7,FAIL,no_winner
RICH_2025-07-23_9,2025-07-23,RICH,5,520,6,0,5,2,7,FAIL,no_winner
ROCK_2025-07-23_1,2025-07-23,ROCK,M,407,6,0,5,2,7,FAIL,no_winner
ROCK_2025-07-23_10,2025-07-23,ROCK,5,407,5,0,3,5,7,FAIL,no_winner
ROCK_2025-07-23_11,2025-07-23,ROCK,6,407,6,1,5,1,7,FAIL,duplicate_positions
ROCK_2025-07-23_12,2025-07-23,ROCK,4/5,407,7,0,5,2,8,FAIL,no_winner
ROCK_2025-07-23_2,2025-07-23,ROCK,M,407,7,0,5,2,7,FAIL,no_winner
ROCK_2025-07-23_3,2025-07-23,ROCK,6,407,7,0,3,2,4,FAIL,no_winner
ROCK_2025-07-23_4,2025-07-23,ROCK,5/6,510,4,0,4,3,8,FAIL,no_winner
ROCK_2025-07-23_5,2025-07-23,ROCK,OPEN,510,4,0,4,2,8,FAIL,no_winner
ROCK_2025-07-23_6,2025-07-23,ROCK,5,352,5,1,5,1,8,FAIL,max_out_of_range
ROCK_2025-07-23_7,2025-07-23,ROCK,5,366,3,0,3,3,7,FAIL,no_winner
ROCK_2025-07-23_8,2025-07-23,ROCK,4,407,5,1,4,1,7,FAIL,duplicate_positions
SAL_2025-07-23_1,2025-07-23,SAL,Maiden,435,7,0,4,2,7,FAIL,no_winner
SAL_2025-07-23_10,2025-07-23,SAL,"Tier 3 - Grade 6",435,5,1,5,1,8,FAIL,max_out_of_range
SAL_2025-07-23_11,2025-07-23,SAL,"Tier 3 - Grade 6",400,5,1,5,1,8,FAIL,max_out_of_range
SAL_2025-07-23_12,2025-07-23,SAL,"Grade 5",460,5,0,5,3,8,FAIL,no_winner
SAL_2025-07-23_2,2025-07-23,SAL,Maiden,435,6,0,4,2,6,FAIL,no_winner
SAL_2025-07-23_3,2025-07-23,SAL,Maiden,400,6,0,4,2,7,FAIL,no_winner
SAL_2025-07-23_4,2025-07-23,SAL,Maiden,435,4,1,3,1,6,FAIL,duplicate_positions
SAL_2025-07-23_5,2025-07-23,SAL,"Grade 5 T3",435,6,0,5,2,8,FAIL,no_winner
SAL_2025-07-23_6,2025-07-23,SAL,"Grade 5",435,5,0,3,3,8,FAIL,no_winner
SAL_2025-07-23_7,2025-07-23,SAL,4/5,440,6,1,4,1,5,FAIL,duplicate_positions
SAL_2025-07-23_8,2025-07-23,SAL,"Mixed 4/5",510,4,0,3,4,6,FAIL,no_winner
SAL_2025-07-23_9,2025-07-23,SAL,"Tier 3 - Grade 7",435,6,0,4,3,7,FAIL,no_winner
TAR_2025-07-23_1,2025-07-23,TAR,M,300,4,0,3,3,6,FAIL,no_winner
TAR_2025-07-23_10,2025-07-23,TAR,5,350,6,0,3,4,6,FAIL,no_winner
TAR_2025-07-23_11,2025-07-23,TAR,5,550,8,1,6,1,6,FAIL,duplicate_positions
TAR_2025-07-23_12,2025-07-23,TAR,5,401,6,0,4,3,8,FAIL,no_winner
TAR_2025-07-23_3,2025-07-23,TAR,M,300,6,0,4,3,8,FAIL,no_winner
TAR_2025-07-23_4,2025-07-23,TAR,M,300,3,0,2,3,5,FAIL,no_winner
TAR_2025-07-23_5,2025-07-23,TAR,M,340,6,0,5,3,8,FAIL,no_winner
TAR_2025-07-23_6,2025-07-23,TAR,M,300,6,1,4,1,5,FAIL,duplicate_positions
TAR_2025-07-23_7,2025-07-23,TAR,5,450,5,0,3,2,8,FAIL,no_winner
TAR_2025-07-23_8,2025-07-23,TAR,5,400,6,1,5,1,7,FAIL,duplicate_positions
TEM_2025-07-23_1,2025-07-23,TEM,M,457,6,0,6,2,8,FAIL,no_winner
TEM_2025-07-23_10,2025-07-23,TEM,5,330,6,1,3,1,6,FAIL,duplicate_positions
TEM_2025-07-23_11,2025-07-23,TEM,M,318,7,0,3,2,7,FAIL,no_winner
TEM_2025-07-23_12,2025-07-23,TEM,NG1-4,320,6,1,5,1,6,FAIL,duplicate_positions
TEM_2025-07-23_3,2025-07-23,TEM,5,330,7,0,3,6,8,FAIL,no_winner
TEM_2025-07-23_4,2025-07-23,TEM,M,457,5,1,4,1,7,FAIL,duplicate_positions
TEM_2025-07-23_5,2025-07-23,TEM,4/5,320,6,1,5,1,8,FAIL,duplicate_positions
TEM_2025-07-23_6,2025-07-23,TEM,4/5,320,6,0,4,2,7,FAIL,no_winner
TEM_2025-07-23_8,2025-07-23,TEM,5,570,4,0,4,4,7,FAIL,no_winner
TEM_2025-07-23_9,2025-07-23,TEM,NG1-4,330,5,0,3,4,6,FAIL,no_winner
AP_K_2025-07-22_1,2025-07-22,AP_K,M,400,4,0,3,3,5,FAIL,no_winner
AP_K_2025-07-22_2,2025-07-22,AP_K,5,342,6,1,6,1,7,FAIL,max_out_of_range
AP_K_2025-07-22_3,2025-07-22,AP_K,TG1-4W,342,3,0,3,2,5,FAIL,no_winner
AP_K_2025-07-22_4,2025-07-22,AP_K,TG1-4W,342,4,0,4,2,6,FAIL,no_winner
AP_K_2025-07-22_5,2025-07-22,AP_K,TG1-6W,530,4,1,4,1,6,FAIL,max_out_of_range
AP_K_2025-07-22_6,2025-07-22,AP_K,4,342,4,1,4,1,6,FAIL,max_out_of_range
AP_K_2025-07-22_7,2025-07-22,AP_K,TG5+W,342,5,0,4,3,7,FAIL,no_winner
AP_K_2025-07-22_8,2025-07-22,AP_K,5,400,5,0,4,2,5,FAIL,no_winner
AP_K_2025-07-22_9,2025-07-22,AP_K,TG1-4W,342,4,1,3,1,3,FAIL,duplicate_positions
BUL_2025-07-22_1,2025-07-22,BUL,M,365,4,0,1,5,5,FAIL,no_winner
BUL_2025-07-22_10,2025-07-22,BUL,MX,520,6,0,3,4,8,FAIL,no_winner
BUL_2025-07-22_11,2025-07-22,BUL,5,472,5,1,4,1,6,FAIL,duplicate_positions
BUL_2025-07-22_12,2025-07-22,BUL,5,350,5,1,5,1,8,FAIL,max_out_of_range
BUL_2025-07-22_2,2025-07-22,BUL,M,400,7,0,7,2,8,FAIL,no_winner
BUL_2025-07-22_3,2025-07-22,BUL,5,400,4,0,4,2,8,FAIL,no_winner
BUL_2025-07-22_5,2025-07-22,BUL,5,340,6,0,4,2,6,FAIL,no_winner
BUL_2025-07-22_6,2025-07-22,BUL,5,520,4,0,3,3,5,FAIL,no_winner
BUL_2025-07-22_7,2025-07-22,BUL,4/5,520,4,1,3,1,4,FAIL,duplicate_positions
BUL_2025-07-22_8,2025-07-22,BUL,4/5,340,6,1,4,1,5,FAIL,duplicate_positions
BUL_2025-07-22_9,2025-07-22,BUL,5,350,6,1,4,1,5,FAIL,duplicate_positions
CASO_-_2025-07-22_11,2025-07-22,CASO_-,5,300,7,0,6,2,8,FAIL,no_winner
CASO_-_2025-07-22_9,2025-07-22,CASO_-,5,300,7,0,4,3,8,FAIL,no_winner
CAS_2025-07-22_1,2025-07-22,CAS,M,300,6,0,6,2,8,FAIL,no_winner
CAS_2025-07-22_10,2025-07-22,CAS,5,300,4,0,4,3,7,FAIL,no_winner
CAS_2025-07-22_11,2025-07-22,CAS,5,300,7,0,6,2,8,FAIL,no_winner
CAS_2025-07-22_12,2025-07-22,CAS,5,450,5,0,4,2,8,FAIL,no_winner
CAS_2025-07-22_3,2025-07-22,CAS,5,300,6,1,4,1,8,FAIL,duplicate_positions
CAS_2025-07-22_4,2025-07-22,CAS,5,350,4,0,2,3,4,FAIL,no_winner
CAS_2025-07-22_5,2025-07-22,CAS,4/5,411,4,1,4,1,6,FAIL,max_out_of_range
CAS_2025-07-22_6,2025-07-22,CAS,M,411,4,1,3,1,8,FAIL,duplicate_positions
CAS_2025-07-22_7,2025-07-22,CAS,5,366,5,1,5,1,8,FAIL,max_out_of_range
CAS_2025-07-22_8,2025-07-22,CAS,5,411,7,1,5,1,5,FAIL,duplicate_positions
GEE_2025-07-22_11,2025-07-22,GEE,"Grade 5",400,5,1,4,1,7,FAIL,duplicate_positions
GEE_2025-07-22_12,2025-07-22,GEE,"Grade 5",390,3,0,2,4,5,FAIL,no_winner
GEE_2025-07-22_2,2025-07-22,GEE,Maiden,390,4,0,2,2,5,FAIL,no_winner
GEE_2025-07-22_3,2025-07-22,GEE,"Grade 7",460,5,0,4,2,8,FAIL,no_winner
GEE_2025-07-22_4,2025-07-22,GEE,"Mixed 6/7",460,4,0,3,5,7,FAIL,no_winner
GEE_2025-07-22_5,2025-07-22,GEE,"Grade 5",425,5,0,3,2,7,FAIL,no_winner
GEE_2025-07-22_6,2025-07-22,GEE,"Grade 5",400,4,1,3,1,8,FAIL,duplicate_positions
GEE_2025-07-22_7,2025-07-22,GEE,"Grade 5",460,5,1,4,1,7,FAIL,duplicate_positions
GEE_2025-07-22_8,2025-07-22,GEE,"Grade 5",425,5,0,3,2,5,FAIL,no_winner
GEE_2025-07-22_9,2025-07-22,GEE,"Restricted Win",300,4,0,3,5,8,FAIL,no_winner
HOB_2025-07-22_1,2025-07-22,HOB,5,340,5,0,4,2,8,FAIL,no_winner
HOB_2025-07-22_10,2025-07-22,HOB,4,340,6,0,3,2,6,FAIL,no_winner
HOB_2025-07-22_2,2025-07-22,HOB,6,340,6,0,6,2,8,FAIL,no_winner
HOB_2025-07-22_3,2025-07-22,HOB,M,278,6,0,4,2,8,FAIL,no_winner
HOB_2025-07-22_5,2025-07-22,HOB,5,515,6,0,4,2,7,FAIL,no_winner
HOB_2025-07-22_6,2025-07-22,HOB,R/W,461,5,1,4,1,6,FAIL,duplicate_positions
HOB_2025-07-22_7,2025-07-22,HOB,4,515,8,0,5,3,8,FAIL,no_winner
HOB_2025-07-22_8,2025-07-22,HOB,BT8,461,8,1,7,1,8,FAIL,duplicate_positions
HOB_2025-07-22_9,2025-07-22,HOB,5,461,7,0,6,2,7,FAIL,no_winner
HOR_2025-07-22_10,2025-07-22,HOR,"Grade 5",400,5,0,3,2,6,FAIL,no_winner
HOR_2025-07-22_11,2025-07-22,HOR,"Grade 5",410,6,0,3,2,6,FAIL,no_winner
HOR_2025-07-22_12,2025-07-22,HOR,"Grade 5",410,6,1,4,1,7,FAIL,duplicate_positions
HOR_2025-07-22_2,2025-07-22,HOR,Maiden,450,6,1,5,1,6,FAIL,duplicate_positions
HOR_2025-07-22_3,2025-07-22,HOR,"Grade 7",390,5,1,5,1,8,FAIL,max_out_of_range
HOR_2025-07-22_4,2025-07-22,HOR,"Mixed 3/4",390,6,0,5,4,8,FAIL,no_winner
HOR_2025-07-22_5,2025-07-22,HOR,"Mixed 3/4",390,5,1,5,1,8,FAIL,max_out_of_range
HOR_2025-07-22_6,2025-07-22,HOR,"Mixed 4/5",485,4,0,3,2,4,FAIL,no_winner
HOR_2025-07-22_7,2025-07-22,HOR,"Restricted Win Final",485,6,1,5,1,7,FAIL,duplicate_positions
HOR_2025-07-22_8,2025-07-22,HOR,"Grade 5",485,6,1,5,1,7,FAIL,duplicate_positions
HOR_2025-07-22_9,2025-07-22,HOR,"Grade 5",485,5,0,4,2,8,FAIL,no_winner
MAND_2025-07-22_1,2025-07-22,MAND,M,300,5,1,5,1,8,FAIL,max_out_of_range
MAND_2025-07-22_10,2025-07-22,MAND,5,488,6,1,4,1,4,FAIL,duplicate_positions
MAND_2025-07-22_2,2025-07-22,MAND,M,400,7,0,6,2,7,FAIL,no_winner
MAND_2025-07-22_3,2025-07-22,MAND,NOV,300,4,0,3,4,8,FAIL,no_winner
MAND_2025-07-22_4,2025-07-22,MAND,"Tier 3 - Grade 7",400,4,0,3,2,6,FAIL,no_winner
MAND_2025-07-22_5,2025-07-22,MAND,NOV,488,4,0,4,2,6,FAIL,no_winner
MAND_2025-07-22_6,2025-07-22,MAND,NOV,488,3,0,3,5,8,FAIL,no_winner
MAND_2025-07-22_7,2025-07-22,MAND,5,400,8,1,6,1,7,FAIL,duplicate_positions
MAND_2025-07-22_8,2025-07-22,MAND,5/6,400,7,1,5,1,8,FAIL,duplicate_positions
MAND_2025-07-22_9,2025-07-22,MAND,3/4,300,4,0,4,2,8,FAIL,no_winner
MURR_2025-07-22_1,2025-07-22,MURR,6,300,4,1,4,1,5,FAIL,max_out_of_range
MURR_2025-07-22_10,2025-07-22,MURR,"Grade 5",410,5,1,5,1,6,FAIL,max_out_of_range
MURR_2025-07-22_2,2025-07-22,MURR,TG1-4W,305,4,0,4,2,5,FAIL,no_winner
MURR_2025-07-22_3,2025-07-22,MURR,6,350,3,0,2,3,5,FAIL,no_winner
MURR_2025-07-22_4,2025-07-22,MURR,TG1-4W,400,4,1,3,1,6,FAIL,duplicate_positions
MURR_2025-07-22_5,2025-07-22,MURR,2/3/4,342,5,0,3,2,4,FAIL,no_winner
MURR_2025-07-22_6,2025-07-22,MURR,5,530,4,1,4,1,6,FAIL,max_out_of_range
MURR_2025-07-22_7,2025-07-22,MURR,6,300,6,1,4,1,6,FAIL,duplicate_positions
MURR_2025-07-22_9,2025-07-22,MURR,TG1-4W,342,5,0,4,2,8,FAIL,no_winner
Q1L_2025-07-22_1,2025-07-22,Q1L,M,300,7,0,4,2,8,FAIL,no_winner
Q1L_2025-07-22_10,2025-07-22,Q1L,6,366,6,1,3,1,6,FAIL,duplicate_positions
Q1L_2025-07-22_11,2025-07-22,Q1L,5,390,5,0,3,2,7,FAIL,no_winner
Q1L_2025-07-22_12,2025-07-22,Q1L,6,352,7,1,4,1,5,FAIL,duplicate_positions
Q1L_2025-07-22_2,2025-07-22,Q1L,M,390,5,0,4,2,6,FAIL,no_winner
Q1L_2025-07-22_3,2025-07-22,Q1L,M,390,7,1,5,1,5,FAIL,duplicate_positions
Q1L_2025-07-22_4,2025-07-22,Q1L,6,390,7,0,6,2,7,FAIL,no_winner
Q1L_2025-07-22_5,2025-07-22,Q1L,6,390,5,1,4,1,8,FAIL,duplicate_positions
Q1L_2025-07-22_6,2025-07-22,Q1L,5,331,7,1,4,1,4,FAIL,duplicate_positions
Q1L_2025-07-22_7,2025-07-22,Q1L,3/4,390,7,1,5,1,7,FAIL,duplicate_positions
Q1L_2025-07-22_8,2025-07-22,Q1L,1/2,331,6,0,5,4,8,FAIL,no_winner
QOT_-_2025-07-22_5,2025-07-22,QOT_-,6,390,5,1,4,1,8,FAIL,duplicate_positions
RICH_2025-07-22_2,2025-07-22,RICH,M2/M3,300,6,0,5,2,7,FAIL,no_winner
TWN_2025-07-22_1,2025-07-22,TWN,4,380,6,1,5,1,8,FAIL,duplicate_positions
TWN_2025-07-22_10,2025-07-22,TWN,3/4,380,5,1,4,1,6,FAIL,duplicate_positions
TWN_2025-07-22_11,2025-07-22,TWN,4,407,6,1,6,1,7,FAIL,max_out_of_range
TWN_2025-07-22_12,2025-07-22,TWN,P5,380,6,1,5,1,7,FAIL,duplicate_positions
TWN_2025-07-22_3,2025-07-22,TWN,4/5,498,6,0,5,2,7,FAIL,no_winner
TWN_2025-07-22_4,2025-07-22,TWN,R/W,498,6,0,3,4,7,FAIL,no_winner
TWN_2025-07-22_5,2025-07-22,TWN,5,380,6,0,3,4,6,FAIL,no_winner
TWN_2025-07-22_6,2025-07-22,TWN,5,380,7,0,5,3,7,FAIL,no_winner
TWN_2025-07-22_7,2025-07-22,TWN,FFA,380,5,1,5,1,8,FAIL,max_out_of_range
TWN_2025-07-22_8,2025-07-22,TWN,OPEN,498,7,0,5,2,6,FAIL,no_winner
WOL_2025-07-22_4,2025-07-22,WOL,5,340,6,1,5,1,7,FAIL,duplicate_positions
WRGL_2025-07-22_1,2025-07-22,WRGL,"Grade 7",400,4,0,3,2,5,FAIL,no_winner
WRGL_2025-07-22_10,2025-07-22,WRGL,"Grade 5",435,4,0,4,3,8,FAIL,no_winner
WRGL_2025-07-22_11,2025-07-22,WRGL,"S/E Heat",460,8,0,6,2,8,FAIL,no_winner
WRGL_2025-07-22_12,2025-07-22,WRGL,"Grade 5",400,5,1,4,1,6,FAIL,duplicate_positions
WRGL_2025-07-22_2,2025-07-22,WRGL,Maiden,460,7,1,6,1,8,FAIL,duplicate_positions
WRGL_2025-07-22_3,2025-07-22,WRGL,"Mixed 6/7",400,6,1,5,1,8,FAIL,duplicate_positions
WRGL_2025-07-22_4,2025-07-22,WRGL,"Mixed 6/7",400,4,0,2,2,4,FAIL,no_winner
WRGL_2025-07-22_5,2025-07-22,WRGL,"Grade 5",300,4,1,4,1,6,FAIL,max_out_of_range
WRGL_2025-07-22_6,2025-07-22,WRGL,"Mixed 3/4",400,6,0,4,2,7,FAIL,no_winner
WRGL_2025-07-22_7,2025-07-22,WRGL,"Mixed 4/5",485,7,1,4,1,8,FAIL,duplicate_positions
WRGL_2025-07-22_8,2025-07-22,WRGL,"Restricted Win Heat",450,6,1,5,1,7,FAIL,duplicate_positions
WRGL_2025-07-22_9,2025-07-22,WRGL,"Grade 5 Final",525,4,1,3,1,5,FAIL,duplicate_positions
AP_K_2025-07-21_1,2025-07-21,AP_K,5/6,595,5,0,5,2,6,FAIL,no_winner
AP_K_2025-07-21_10,2025-07-21,AP_K,6,342,6,1,4,1,5,FAIL,duplicate_positions
AP_K_2025-07-21_11,2025-07-21,AP_K,4/5,342,5,0,2,2,5,FAIL,no_winner
AP_K_2025-07-21_12,2025-07-21,AP_K,I,400,4,1,4,1,6,FAIL,max_out_of_range
AP_K_2025-07-21_2,2025-07-21,AP_K,M,342,3,0,2,4,6,FAIL,no_winner
AP_K_2025-07-21_3,2025-07-21,AP_K,6,342,4,1,3,1,4,FAIL,duplicate_positions
AP_K_2025-07-21_4,2025-07-21,AP_K,5/6,730,4,1,3,1,7,FAIL,duplicate_positions
AP_K_2025-07-21_5,2025-07-21,AP_K,4/5,300,5,0,3,2,6,FAIL,no_winner
AP_K_2025-07-21_6,2025-07-21,AP_K,5,342,4,0,4,2,6,FAIL,no_winner
AP_K_2025-07-21_7,2025-07-21,AP_K,6,530,5,1,5,1,8,FAIL,max_out_of_range
AP_K_2025-07-21_8,2025-07-21,AP_K,4/5,530,5,1,4,1,5,FAIL,duplicate_positions
AP_K_2025-07-21_9,2025-07-21,AP_K,6,395,3,0,2,2,3,FAIL,no_winner
BAL_2025-07-21_1,2025-07-21,BAL,Maiden,400,7,0,5,2,7,FAIL,no_winner
BAL_2025-07-21_10,2025-07-21,BAL,"Mixed 6/7",450,6,1,5,1,7,FAIL,duplicate_positions
BAL_2025-07-21_11,2025-07-21,BAL,"Mixed 6/7",300,7,0,5,2,7,FAIL,no_winner
BAL_2025-07-21_12,2025-07-21,BAL,"Tier 3 - Grade 6",390,5,0,4,2,8,FAIL,no_winner
BAL_2025-07-21_13,2025-07-21,BAL,"Grade 5",390,7,1,6,1,7,FAIL,duplicate_positions
BAL_2025-07-21_3,2025-07-21,BAL,"Grade 5 T3",390,6,0,4,2,7,FAIL,no_winner
BAL_2025-07-21_4,2025-07-21,BAL,"Grade 5",400,8,1,5,1,8,FAIL,duplicate_positions
BAL_2025-07-21_5,2025-07-21,BAL,"Grade 5 T3",390,7,0,4,4,8,FAIL,no_winner
BAL_2025-07-21_6,2025-07-21,BAL,"Grade 5",410,6,0,4,3,7,FAIL,no_winner
BAL_2025-07-21_7,2025-07-21,BAL,"Grade 5 T3",450,8,0,5,2,6,FAIL,no_winner
BAL_2025-07-21_8,2025-07-21,BAL,"Grade 5 T3",545,5,1,5,1,8,FAIL,max_out_of_range
BAL_2025-07-21_9,2025-07-21,BAL,"Tier 3 - Grade 7",425,4,0,3,2,8,FAIL,no_winner
LAU_2025-07-21_10,2025-07-21,LAU,SE,515,7,0,5,2,8,FAIL,no_winner
LAU_2025-07-21_11,2025-07-21,LAU,FTAMA,278,5,0,5,2,7,FAIL,no_winner
LAU_2025-07-21_2,2025-07-21,LAU,J/M,278,6,1,5,1,7,FAIL,duplicate_positions
LAU_2025-07-21_3,2025-07-21,LAU,5,461,3,0,2,3,6,FAIL,no_winner
LAU_2025-07-21_4,2025-07-21,LAU,5,720,4,1,4,1,5,FAIL,max_out_of_range
LAU_2025-07-21_5,2025-07-21,LAU,MI4/5MA,515,6,0,4,2,6,FAIL,no_winner
LAU_2025-07-21_6,2025-07-21,LAU,5,278,5,1,4,1,5,FAIL,duplicate_positions
LAU_2025-07-21_7,2025-07-21,LAU,5,515,6,1,5,1,6,FAIL,duplicate_positions
LAU_2025-07-21_9,2025-07-21,LAU,5,278,6,0,5,2,8,FAIL,no_winner
NOR_2025-07-21_1,2025-07-21,NOR,M,297,5,0,3,3,6,FAIL,no_winner
NOR_2025-07-21_2,2025-07-21,NOR,NOV,297,6,1,5,1,7,FAIL,duplicate_positions
NOR_2025-07-21_3,2025-07-21,NOR,5,297,4,0,3,4,7,FAIL,no_winner
NOR_2025-07-21_4,2025-07-21,NOR,6,300,7,0,4,4,8,FAIL,no_winner
NOR_2025-07-21_5,2025-07-21,NOR,5,297,4,1,3,1,5,FAIL,duplicate_positions
NOR_2025-07-21_6,2025-07-21,NOR,6,400,6,0,6,2,8,FAIL,no_winner
NOR_2025-07-21_7,2025-07-21,NOR,6,297,5,0,4,3,8,FAIL,no_winner
NOR_2025-07-21_8,2025-07-21,NOR,6,297,6,1,5,1,8,FAIL,duplicate_positions
NOR_2025-07-21_9,2025-07-21,NOR,FFA,297,5,0,4,4,8,FAIL,no_winner
NOW_2025-07-21_1,2025-07-21,NOW,M,350,6,0,5,2,7,FAIL,no_winner
NOW_2025-07-21_10,2025-07-21,NOW,5,365,5,0,4,3,7,FAIL,no_winner
NOW_2025-07-21_2,2025-07-21,NOW,MX,520,6,0,4,2,5,FAIL,no_winner
NOW_2025-07-21_3,2025-07-21,NOW,5,297,7,1,6,1,7,FAIL,duplicate_positions
NOW_2025-07-21_5,2025-07-21,NOW,5,320,8,1,4,1,6,FAIL,duplicate_positions
NOW_2025-07-21_6,2025-07-21,NOW,5,520,6,1,4,1,6,FAIL,duplicate_positions
NOW_2025-07-21_7,2025-07-21,NOW,5,365,6,1,4,1,4,FAIL,duplicate_positions
NOW_2025-07-21_8,2025-07-21,NOW,NG1-4,365,4,1,4,1,6,FAIL,max_out_of_range
NOW_2025-07-21_9,2025-07-21,NOW,4/5,320,6,0,5,3,8,FAIL,no_winner
QST_2025-07-21_1,2025-07-21,QST,M,350,5,0,4,4,7,FAIL,no_winner
QST_2025-07-21_10,2025-07-21,QST,5,350,6,0,4,4,8,FAIL,no_winner
QST_2025-07-21_2,2025-07-21,QST,M,300,5,0,3,2,7,FAIL,no_winner
QST_2025-07-21_3,2025-07-21,QST,6,350,4,1,4,1,8,FAIL,max_out_of_range
QST_2025-07-21_4,2025-07-21,QST,M,331,3,1,3,1,8,FAIL,max_out_of_range
QST_2025-07-21_5,2025-07-21,QST,5,350,5,0,3,2,8,FAIL,no_winner
QST_2025-07-21_6,2025-07-21,QST,5,300,5,1,4,1,8,FAIL,duplicate_positions
QST_2025-07-21_7,2025-07-21,QST,5,600,6,0,4,2,8,FAIL,no_winner
QST_2025-07-21_8,2025-07-21,QST,5,300,5,0,4,2,7,FAIL,no_winner
QST_2025-07-21_9,2025-07-21,QST,4/5,366,5,0,3,3,6,FAIL,no_winner
SAN_2025-07-21_1,2025-07-21,SAN,Maiden,515,5,0,4,3,7,FAIL,no_winner
SAN_2025-07-21_10,2025-07-21,SAN,"Grade 5",350,4,1,2,1,6,FAIL,duplicate_positions
SAN_2025-07-21_11,2025-07-21,SAN,"Grade 5",450,5,0,5,3,7,FAIL,no_winner
SAN_2025-07-21_12,2025-07-21,SAN,"Mixed 6/7",450,5,1,3,1,7,FAIL,duplicate_positions
SAN_2025-07-21_2,2025-07-21,SAN,Maiden,515,5,0,3,6,8,FAIL,no_winner
SAN_2025-07-21_3,2025-07-21,SAN,"Restricted Win",595,4,1,2,1,2,FAIL,duplicate_positions
SAN_2025-07-21_4,2025-07-21,SAN,"Grade 6",435,5,1,5,1,8,FAIL,max_out_of_range
SAN_2025-07-21_5,2025-07-21,SAN,"Mixed 4/5",460,4,1,3,1,7,FAIL,duplicate_positions
SAN_2025-07-21_6,2025-07-21,SAN,"Mixed 4/5",525,3,0,3,3,6,FAIL,no_winner
SAN_2025-07-21_7,2025-07-21,SAN,"Restricted Win Final",485,4,0,3,5,7,FAIL,no_winner
SAN_2025-07-21_8,2025-07-21,SAN,"Mixed 4/5",460,6,1,4,1,7,FAIL,duplicate_positions
SAN_2025-07-21_9,2025-07-21,SAN,"Grade 5",350,5,1,4,1,6,FAIL,duplicate_positions
SHEP_2025-07-21_10,2025-07-21,SHEP,"Grade 7",390,5,1,5,1,7,FAIL,max_out_of_range
SHEP_2025-07-21_11,2025-07-21,SHEP,"Grade 5 T3",390,7,1,5,1,8,FAIL,duplicate_positions
SHEP_2025-07-21_12,2025-07-21,SHEP,"Grade 5 Heat",390,5,0,3,2,5,FAIL,no_winner
SHEP_2025-07-21_13,2025-07-21,SHEP,"Grade 5",450,4,0,4,2,6,FAIL,no_winner
SHEP_2025-07-21_2,2025-07-21,SHEP,Maiden,390,6,0,3,3,8,FAIL,no_winner
SHEP_2025-07-21_3,2025-07-21,SHEP,"Grade 5 T3",390,7,1,6,1,8,FAIL,duplicate_positions
SHEP_2025-07-21_4,2025-07-21,SHEP,"Grade 5",390,6,0,5,2,7,FAIL,no_winner
SHEP_2025-07-21_5,2025-07-21,SHEP,"S/E Veteran",425,5,1,5,1,8,FAIL,max_out_of_range
SHEP_2025-07-21_6,2025-07-21,SHEP,"Grade 5",400,5,0,5,2,8,FAIL,no_winner
SHEP_2025-07-21_7,2025-07-21,SHEP,"Grade 5",450,4,0,3,2,5,FAIL,no_winner
SHEP_2025-07-21_8,2025-07-21,SHEP,"Mixed 4/5",450,4,0,4,2,7,FAIL,no_winner
SHEP_2025-07-21_9,2025-07-21,SHEP,"Grade 7",525,4,0,3,2,8,FAIL,no_winner
WAR_2025-07-21_1,2025-07-21,WAR,Maiden,390,5,0,4,2,7,FAIL,no_winner
WAR_2025-07-21_10,2025-07-21,WAR,"Grade 7",390,5,1,5,1,7,FAIL,max_out_of_range
WAR_2025-07-21_11,2025-07-21,WAR,"Grade 5",390,5,0,3,4,6,FAIL,no_winner
WAR_2025-07-21_12,2025-07-21,WAR,"Grade 6",390,5,1,5,1,8,FAIL,max_out_of_range
WAR_2025-07-21_13,2025-07-21,WAR,"Grade 5 T3",390,4,0,4,2,7,FAIL,no_winner
WAR_2025-07-21_2,2025-07-21,WAR,Maiden,390,5,0,3,2,7,FAIL,no_winner
WAR_2025-07-21_3,2025-07-21,WAR,"Grade 7",390,5,1,4,1,6,FAIL,duplicate_positions
WAR_2025-07-21_4,2025-07-21,WAR,"Mixed 6/7",450,4,0,4,3,7,FAIL,no_winner
WAR_2025-07-21_5,2025-07-21,WAR,"Grade 5",390,5,1,4,1,5,FAIL,duplicate_positions
WAR_2025-07-21_6,2025-07-21,WAR,"Grade 5",450,4,0,3,2,7,FAIL,no_winner
WAR_2025-07-21_7,2025-07-21,WAR,"Mixed 6/7",450,5,0,4,2,5,FAIL,no_winner
WAR_2025-07-21_8,2025-07-21,WAR,"Grade 5 T3",425,5,0,2,4,5,FAIL,no_winner
WAR_2025-07-21_9,2025-07-21,WAR,"Grade 6",390,5,0,4,2,7,FAIL,no_winner
BH_2025-07-20_2,2025-07-20,BH,5,375,5,0,3,3,5,FAIL,no_winner
BH_2025-07-20_3,2025-07-20,BH,MX,375,6,1,5,1,7,FAIL,duplicate_positions
BH_2025-07-20_4,2025-07-20,BH,NG1-4,525,7,0,5,2,6,FAIL,no_winner
BH_2025-07-20_5,2025-07-20,BH,4/5,375,4,1,4,1,8,FAIL,max_out_of_range
BH_2025-07-20_6,2025-07-20,BH,4/5,375,4,1,4,1,5,FAIL,max_out_of_range
BH_2025-07-20_7,2025-07-20,BH,5,375,4,0,4,2,8,FAIL,no_winner
